TIC,Tmag,KIC,numax
158791239,11.9106,7813414,11.76
158787452,12.1906,9457766,54.45
299030271,12.081,11757466,41.17
299032666,12.342,10657932,32.57
158787827,11.3525,9335191,33.71
158793207,12.0273,6852891,30.92
121734590,11.4114,4454395,35.27
299029990,9.7931,11908744,32.56
299032615,10.7927,10723388,30.62
158785226,11.3002,10592335,50.6
299029621,10.8433,12056819,43.92
158792543,11.8411,7190400,30.89
158792620,11.5616,7107940,23.12
299028500,11.8564,12553757,21.12
158793323,11.6908,6767489,230.87
158787201,11.0198,9580991,62.32
158787850,10.6617,9273827,107.53
121731443,11.5782,6113813,169.74
299030534,12.1579,11656237,29.01
158839238,12.3133,10462800,116.45
158834779,11.9494,8422693,30.54
158837774,11.2561,9763796,145.22
121734325,10.0199,4551412,43.17
158838770,11.3168,10200377,141.76
121734812,10.9577,4252080,7.34
158794732,12.2954,6853040,29.89
158795494,11.3097,7272257,23.91
158835144,11.6129,8616844,35.99
158794843,11.7459,6938892,31.16
121733905,11.1147,4736611,92.24
121733172,12.0544,5176709,95.65
158839344,10.0982,10527661,30.44
299028684,11.1291,12455504,35.99
121734171,12.1537,4644573,24.1
121731766,10.1346,5866737,66.62
299028637,12.2022,12505707,149.0
158795724,12.3209,7353036,31.45
158836862,12.0681,9335348,28.19
158794368,10.7266,6681414,40.42
158794790,11.1199,6853127,200.43
299028251,11.5997,12688781,43.95
158837496,11.8614,9642202,33.37
299030561,11.2814,11656337,10.96
121731655,10.5918,5950668,11.6
299028582,12.0664,12505741,42.15
299030583,11.9799,11605089,34.09
158794424,11.7055,6681465,33.82
158838894,12.147,10266723,25.53
158796342,11.8365,7673993,29.0
158837462,11.3417,9642235,211.3
158838985,11.474,10332186,22.71
158839359,11.0888,10527754,60.58
121733235,12.1951,5089305,29.35
158837212,9.3574,9519609,10.52
158796076,11.5467,7518143,156.35
158795051,12.292,7024001,64.87
158795994,11.2217,7435143,63.13
158837217,11.2653,9519632,18.65
299088025,11.5899,11707080,165.17
299087824,9.2294,11605129,45.12
158795118,10.9366,7024018,89.54
121732818,12.1501,5352699,23.71
299089159,12.2482,12154686,65.5
121732355,11.8837,5610200,147.23
158794405,11.5968,6681565,73.69
299033120,10.437,10854564,30.56
121732288,11.6008,5610212,93.56
158836846,11.2954,9335457,232.03
299088333,10.1285,11808481,28.58
158838802,7.70781,10266802,76.83
158836527,9.9327,9211401,28.6
158794781,11.3962,6853266,30.22
121731401,11.9244,6114108,87.85
158836749,8.9587,9274044,16.58
121732136,11.9076,5696036,43.57
121731758,11.6997,5866945,90.98
121734748,11.9622,4355160,196.78
299089140,9.7975,12154726,96.44
121791187,10.6501,5696081,247.97
299033333,11.0435,10969616,29.78
158794856,11.196,6939158,29.9
121787680,11.349,4913771,58.25
121789482,9.9625,5265256,52.54
299088238,10.5353,11757739,37.34
158836829,10.713,9335518,103.96
158839095,9.2602,10397646,42.83
121792705,11.882,6114200,39.45
299032771,11.5802,10658326,89.57
121789089,11.4918,5177023,35.94
158836762,12.343,9335536,11.08
121792605,11.7112,6033295,30.64
158835436,11.5504,8746146,34.83
158796008,10.2169,7518352,77.12
121786733,11.1051,4644949,61.06
299088779,12.2564,12008413,79.66
158842307,9.317,9335570,36.59
158841300,11.315,9824516,186.3
158919509,11.0753,7674224,129.92
121790056,7.67721,5438922,5.86
299089474,12.2392,12303050,89.56
158840547,12.317,10200729,28.88
158923442,11.1403,6768042,23.7
158923311,11.1918,6853465,86.64
121790518,12.1354,5524119,42.98
158843640,12.0549,8746222,27.43
299090210,11.7679,12599612,51.91
158921341,8.9443,7272709,34.53
121790202,12.0904,5524149,27.28
158922068,10.4214,7108501,51.67
158839728,9.3562,10592802,28.77
158841079,11.4005,9884319,34.07
299033362,12.4504,10969784,28.16
158844007,11.6202,8617169,104.44
158922177,11.3261,7108536,29.87
299088010,11.1638,11707304,34.4
299087761,11.7473,11605355,45.65
121790416,10.8034,5524229,152.47
299089843,12.2813,12455830,55.76
299088158,11.4942,11757910,27.97
121789886,12.2504,5439087,38.87
299090275,12.0001,12644458,31.32
121789642,8.6051,5353108,23.84
158844463,11.749,8423171,88.62
121787956,12.1599,5001658,23.52
121787145,11.8518,4825996,31.58
299089530,10.8865,12352536,15.34
121789501,12.1152,5265577,104.55
158916442,12.2122,8357852,35.86
158841729,11.3391,9581445,60.95
158843989,12.1221,8617244,30.79
158842501,11.8038,9274288,40.07
158922024,11.609,7108646,29.94
299087933,10.2125,11656670,15.68
121791529,10.7867,5781782,37.98
121789712,11.6682,5353157,86.58
121791946,8.4072,5867378,44.13
158839667,11.0906,10592924,52.44
121792651,11.2615,6114507,24.08
121789755,10.5,5353178,27.45
158844074,11.7199,8552581,53.5
299032840,10.7239,10724027,31.51
121787385,8.8678,4826087,46.06
121789705,9.4403,5353200,31.34
158840523,12.1639,10200892,37.26
299032906,11.5734,10724041,32.21
121793094,11.81,6195966,32.25
299097253,9.4637,12506130,37.88
158923554,10.8716,6768319,53.83
158839651,12.3514,10658641,88.04
121865701,11.0934,4914234,47.79
299097160,11.6754,12506147,52.36
121864217,12.2387,5696539,65.09
121797344,12.1035,5781901,43.96
158923181,11.021,6853779,11.72
121864874,11.5768,5353283,20.42
158923377,10.7374,6768355,36.71
121866424,11.3209,4552198,38.01
158843833,12.0942,8681963,246.48
299153916,10.7555,11758055,22.24
299096497,11.4067,12644579,33.88
121866262,11.5246,4645422,33.16
121866801,11.488,4355819,29.2
121864504,12.0094,5524508,30.99
158840855,11.9203,10004991,34.78
158840332,10.9378,10267242,27.48
121864581,10.6642,5439339,99.61
121866686,11.3841,4455406,53.82
158922332,11.5659,7024649,26.97
299153445,10.5506,12008680,25.68
121866172,11.5209,4645455,36.7
299156585,11.7181,10658726,101.18
158839739,10.9464,10593078,204.1
299156328,11.3787,10790301,30.67
158984353,11.5706,10593088,72.89
121866265,11.2976,4645474,153.53
158926205,9.1826,6939699,30.43
121867575,11.9447,3945675,28.95
158927931,11.8815,7353826,31.91
121866054,11.8188,4737442,32.76
121867099,11.5317,4253026,37.22
158925666,12.217,6768448,67.15
121864639,11.1892,5439372,6.39
121866769,11.4553,4355900,75.64
121866252,11.9276,4645513,63.12
121865184,12.0971,5177610,31.25
121795738,11.3612,6196149,28.88
158927063,12.1849,7108905,33.42
158932951,8.927,8487905,51.16
299096756,10.2685,12599878,35.96
121865624,10.1248,4914456,39.21
299156393,12.3476,10724193,72.36
299097087,11.853,12506245,19.17
121866693,11.952,4455528,25.43
121865063,8.4191,5265916,23.52
158927805,11.2635,7273176,29.93
299154022,11.0985,11758140,76.5
121865008,10.6788,5265923,28.09
158984053,10.1116,10398120,8.58
158927591,12.2014,7273199,27.11
121867229,11.327,4147993,225.58
299153847,10.7164,11808970,50.19
158983804,11.8414,10332753,34.74
121867534,11.9382,3945835,18.43
299097722,11.9427,12403391,152.25
121797394,10.2053,5782127,28.74
299097182,10.5497,12506290,34.66
121865639,11.217,4914533,36.12
121796480,11.0523,6033938,162.82
121865811,12.2639,4826423,81.96
121865025,11.6375,5265982,220.14
299153448,10.0239,12008797,31.71
158936112,11.9145,9824874,77.05
158926579,11.9455,7024830,35.0
158927426,11.2409,7191496,16.23
299156266,7.8171,10790415,38.12
158935742,12.0395,9642805,167.0
121864479,10.7977,5524720,20.36
121866268,10.4261,4645692,36.01
299154612,11.7435,11502092,32.38
158927050,10.5866,7109064,62.95
299152815,9.5021,12254159,79.52
158935441,11.0582,9520156,30.56
158925978,11.0914,6854095,30.56
121795404,12.212,6276645,97.38
158983310,11.6603,10068490,66.42
121795589,11.5425,6196374,42.36
121867753,11.3885,3842255,29.91
121796907,10.781,5867859,36.91
158925801,11.288,7354098,40.21
158928152,11.9911,6768654,51.09
158931415,11.4348,8158034,222.15
121865909,11.6748,4826569,31.04
299097820,10.1958,12403474,118.83
299152951,11.415,12204508,28.07
158927038,10.4043,7109120,60.7
158935412,10.6249,9458605,13.14
158933315,11.6755,8552947,28.86
121942638,11.2066,5611192,99.93
121943290,11.7086,5951742,26.62
158983340,11.262,10068556,181.04
299156103,12.112,10914565,27.89
121940281,11.5978,4455785,44.28
158936119,11.338,9824971,22.89
158935102,10.8731,9336090,34.09
121942278,11.0,5439695,43.89
158926272,9.6781,6940048,31.2
299154631,6.3162,11502218,23.03
299096669,10.7231,12600075,36.61
158927383,10.0019,7191673,31.65
158927839,10.7009,7273426,30.89
299153427,11.0984,12008916,159.71
299153088,8.5892,12155236,23.52
121940865,12.0471,4737850,7.49
158926305,11.4874,6940068,33.1
158931766,11.8877,8225839,32.3
158936454,11.0338,9945290,38.09
121942122,12.0135,5353757,30.91
121943140,11.9169,5867990,88.28
121943325,10.4866,6034166,107.51
121939106,12.0896,3842450,35.21
158936287,11.2091,9884818,35.65
158935630,12.1104,9581849,35.35
158934038,12.2185,8878424,56.49
121940750,10.626,4737942,24.47
158936187,10.029,9825039,102.97
121939111,9.9106,3842486,11.5
299161156,11.8608,12506511,107.64
121939958,11.3401,4356390,35.85
121940524,10.6673,4646012,39.55
299159214,10.5007,11707798,39.01
299160157,10.2998,12057742,41.96
299156683,9.7017,10659100,27.29
158989396,12.1123,8423708,147.49
299158562,9.7571,11450279,38.18
299161516,12.2088,12644869,138.68
121941012,11.6143,4826817,28.82
299161261,8.9256,12554556,107.21
121939149,11.7647,3842536,32.2
121943894,8.5369,6276898,46.27
158989892,10.8086,8225926,29.32
121939884,11.7965,4253573,30.61
158992976,10.4553,6854391,61.87
299158680,10.9023,11450315,32.93
121940483,11.3238,4552875,6.67
121941039,11.5984,4826855,219.55
121941606,11.223,5090553,108.01
299159078,8.35498,11657118,114.5
121941846,11.999,5266369,84.99
158985153,7.5686,10333063,36.33
121939243,9.6438,3946270,33.92
158992952,11.4387,6854423,25.9
121943822,10.1994,6276948,91.19
121943977,11.7024,6356038,38.48
121940174,10.5179,4456045,47.47
121943869,11.6033,6276957,31.04
299161193,10.9388,12506577,18.86
121941898,9.9452,5266416,31.86
158988839,12.1226,8682462,31.48
158992111,10.6524,7273672,20.98
158985105,11.5687,10333131,162.97
299159043,11.4259,11605924,56.52
299156793,11.2434,10724620,41.59
158988930,7.77797,8617873,98.07
158986343,12.2388,9764684,30.13
121939338,11.2299,3946389,24.27
158986783,10.7864,9582005,30.05
299159761,10.9566,11909754,10.89
158992298,10.7166,7191945,58.31
158992616,10.2568,7025377,15.51
158991891,10.8056,7354460,15.27
158985828,10.842,10005422,27.01
121939118,11.158,3842704,7.31
121943804,11.9547,6277049,64.43
121942864,10.5869,5782671,21.68
158986334,9.1491,9764708,31.89
299157001,12.2265,10855512,64.75
121940501,10.1893,4646245,44.06
299161399,11.2172,12600259,7.67
158985690,10.0658,10068801,11.5
158990016,11.6889,8158382,91.29
158985639,10.4966,10068810,48.87
121942023,12.3196,5354104,58.05
121940703,11.0716,4738255,15.29
158985537,7.4274,10134484,93.42
158988919,7.391,8617950,9.35
299160447,10.0245,12155459,210.41
299159774,12.0991,11909809,17.21
121939110,10.5198,3842778,74.61
158986495,12.0635,9704246,28.96
158986388,11.3091,9764758,53.37
299156794,11.7983,10724735,48.22
121945699,12.2048,5782792,31.84
158986497,11.5048,9704258,53.39
299158720,11.6214,11502538,37.99
158989860,8.958,8226149,8.79
121989091,11.0346,3946593,39.4
121947323,10.3908,5002776,29.01
158985629,10.7356,10068892,14.98
121946556,11.4016,5440198,136.33
121989076,12.0257,3946610,51.43
121946493,11.9383,5440204,86.95
299159080,12.2507,11657306,180.46
158989569,11.4205,8358665,17.75
121946334,11.8676,5525400,44.96
158992668,12.0683,7025568,56.64
121988845,10.4322,4048951,119.22
158984609,7.9468,10593779,6.82
158986552,6.7814,9704325,7.07
121944931,12.1484,6196950,214.44
121946104,12.2924,5611769,45.45
158988532,11.4975,8812397,69.01
121945181,9.4172,6115575,48.26
121989031,12.1644,3946701,20.2
158984856,11.3628,10528911,32.18
121987849,10.8783,4646477,250.96
158992136,10.8466,7273965,9.81
158986933,12.3011,9520593,32.97
158989805,9.4607,8292681,46.13
121947605,9.10546,4915387,49.53
299217712,9.428,12506768,190.76
121944888,10.8232,6197019,9.12
121988437,10.7389,4356903,33.92
121946338,12.3282,5525484,116.95
299217430,10.5752,12645107,30.45
121945184,9.8714,6115650,50.97
121988410,11.919,4356964,36.41
299220241,11.6404,11502666,29.2
299217012,8.996,12833300,28.06
121947833,11.3024,4738539,73.56
299219469,12.0236,11809504,59.61
159044130,10.2733,7025721,36.84
121946337,11.1524,5525572,31.27
159051280,11.4772,10069045,47.54
299219571,10.8005,11758710,53.22
299218795,9.9085,12058075,23.26
159051462,9.705,10134740,39.47
159052258,11.9073,10529006,48.88
159048198,12.1624,8747222,68.97
299217976,11.6966,12403961,18.28
159047597,10.0819,8488718,95.28
121947879,10.9804,4738610,9.34
299217548,12.1021,12600463,131.95
159046971,12.1807,8292829,174.25
121945686,8.6806,5783113,33.34
121945839,11.853,12600471,19.37
299217500,10.2088,5783115,29.2
121946438,11.9623,5440488,43.93
299217978,10.08,12403985,40.02
159050637,10.9498,9764952,27.86
159050047,8.4643,9520726,36.12
121944589,10.2156,6356581,110.58
159043900,8.8617,6940816,36.32
299218319,11.7367,12254670,29.22
299217405,10.6861,12645202,35.77
121988202,11.2906,4456739,37.26
159050087,11.8009,9520755,35.04
121988364,11.9182,4357170,70.06
299217194,11.1321,12735106,33.22
159052252,12.2286,10529104,45.5
121946228,12.2658,5525753,32.87
122063311,11.597,4553631,56.23
159047449,10.3346,8424298,160.95
122063808,11.2524,4827618,30.7
122063738,9.1779,4738764,34.11
122066303,11.8341,6115916,28.58
122064041,12.182,4915716,50.13
122066970,12.3536,6435623,213.63
122066105,11.1011,5952802,39.89
122064350,12.3127,5091385,31.22
159048654,11.3702,8946471,37.62
122062360,9.5199,4049440,49.27
159046145,11.8593,7953235,35.11
122062233,12.1056,3947121,24.25
299220017,11.8112,11554793,33.31
159048186,11.1626,8747415,139.03
122064143,12.2605,5003275,245.8
122062382,10.8702,4049466,13.65
159050066,10.5617,9520864,13.21
122062806,10.7116,4254540,44.89
159051213,9.995,10005966,30.71
299217313,10.6628,12689984,50.09
299219117,11.6419,11910249,36.36
122062914,11.8701,4357390,14.88
159051611,11.7321,10201944,27.48
159050439,11.537,9704676,40.59
299218315,11.0573,12254817,37.2
299222377,9.3092,10659842,75.01
122066756,10.8328,6277741,24.33
299219525,11.9158,11758901,117.3
159051359,11.5122,10069277,27.92
122062893,9.8392,4357417,31.19
159047885,11.5298,8618510,33.43
122063383,10.9262,4553892,42.66
122066500,11.1532,6197448,50.45
122067039,11.9009,6435786,142.9
299218609,11.4193,12155851,33.77
122065517,10.7978,5698093,183.99
299219907,11.4529,11606423,64.69
122064204,12.0477,5003442,85.35
159096896,11.3341,8946619,33.63
159098464,10.8728,8293158,34.92
159098342,11.2466,8359169,54.17
122063451,9.3338,4647117,35.36
159097745,11.4688,8618560,61.83
159101490,11.8939,7026203,26.19
159101515,11.8554,7026206,12.1
159098264,11.6073,8359180,32.78
416264978,10.7297,11606451,89.31
159098137,12.0855,8424590,31.11
122065290,10.9597,5526083,41.09
416265119,11.0608,11657684,34.5
122065546,9.7863,5698156,9.73
122063838,12.1768,4827950,9.68
416265716,12.2477,11910327,35.34
159054411,10.9038,9704774,35.59
122064446,11.4037,5179251,32.91
159098582,8.021,8226744,41.73
122064587,12.0086,5179253,29.16
122062443,11.3743,4049722,23.91
159099265,11.183,7953459,31.47
122063347,11.5207,4554044,37.44
122065258,12.2773,5526130,22.6
159053828,12.0015,10006097,141.28
122064154,11.4894,5003549,153.81
159096999,11.412,8879369,60.28
122063065,7.98786,4457200,44.19
159098424,10.0095,8293291,46.2
122062982,10.2682,4357662,47.59
159096756,11.9724,9015765,37.84
159101310,12.0952,7110521,24.76
159053952,10.2464,9946067,24.62
159097226,12.2374,8812919,37.19
159053904,11.7157,9946074,64.61
122070245,11.7833,5003625,103.23
122067948,9.7076,6116318,38.83
122068954,12.365,5612534,156.64
159054713,11.189,9582638,5.64
159053747,8.9785,10006158,31.25
122068504,11.313,5869293,51.67
159098751,11.9702,8159241,13.71
159054194,9.8486,9825822,5.6
122069044,11.4861,5612599,36.63
122071253,11.3057,4457335,31.43
122071108,11.7545,4554222,34.57
159053319,11.1194,10202184,158.16
416266477,11.0412,12255028,36.55
159096804,11.8918,8946818,27.73
416267064,12.2889,12507291,27.81
416266166,11.965,12107614,27.02
122069347,11.883,8424785,28.91
159098127,11.8457,5441150,36.02
122072181,11.5516,4049944,218.87
416265158,12.2104,11708622,37.75
159097082,12.1676,8879491,60.22
416267698,12.1187,12783669,52.0
122071331,11.0543,4457395,33.97
159097080,10.3137,8879518,46.18
122071927,9.427,4149966,74.12
122069223,10.6496,5526390,31.65
159053603,10.3603,10069570,41.32
122130313,11.2766,3437031,62.67
159101561,11.9723,7026573,36.62
416265572,11.7181,11860180,27.67
122070089,10.9777,5091962,22.42
159099072,11.3458,8091157,59.18
122067988,12.2297,6116517,116.89
159097028,11.8502,8879558,32.69
122068262,12.0911,5953450,140.87
159054856,12.0597,9521171,83.44
416267983,11.4188,12884116,50.52
159053846,11.4933,9946213,111.09
416265305,11.3222,11759220,26.2
159054779,9.9597,9582784,7.33
122071161,11.9825,4554437,30.23
416267693,8.2317,12783745,73.34
122068476,12.0728,5869538,200.91
416265981,11.0159,12058556,105.09
159052646,11.9274,10529640,45.86
159097309,11.1702,8747880,32.41
122068837,11.6283,5698599,30.78
159097704,11.9125,8618934,104.08
159053295,11.7851,10202324,31.86
159054569,11.1632,9643914,25.18
416265562,11.6453,11860256,59.49
416264878,16.621,11555225,24.7
159105535,11.4746,7746896,29.09
122067234,11.86,6436332,44.39
122070914,12.0576,4647683,46.75
122067353,12.2524,6357581,42.16
159105785,11.2835,7815943,26.31
122130484,9.9269,3335660,134.3
159172522,9.2278,10268744,31.9
416282687,11.8751,11555266,136.36
159106996,10.9523,8293686,9.71
122068613,11.0939,5784094,23.68
